E:\data\IMG\center_2019_02_23_20_34_40_401.jpg, E:\data\IMG\left_2019_02_23_20_34_40_401.jpg, E:\data\IMG\right_2019_02_23_20_34_40_401.jpg, -0.3878184, 1, 0, 8.066561
E:\data\IMG\center_2019_02_23_20_34_40_501.jpg, E:\data\IMG\left_2019_02_23_20_34_40_501.jpg, E:\data\IMG\right_2019_02_23_20_34_40_501.jpg, -0.3669171, 1, 0, 9.148406
E:\data\IMG\center_2019_02_23_20_34_40_604.jpg, E:\data\IMG\left_2019_02_23_20_34_40_604.jpg, E:\data\IMG\right_2019_02_23_20_34_40_604.jpg, -0.08931117, 1, 0, 10.26701
E:\data\IMG\center_2019_02_23_20_34_40_713.jpg, E:\data\IMG\left_2019_02_23_20_34_40_713.jpg, E:\data\IMG\right_2019_02_23_20_34_40_713.jpg, 0, 1, 0, 11.36071
E:\data\IMG\center_2019_02_23_20_34_40_814.jpg, E:\data\IMG\left_2019_02_23_20_34_40_814.jpg, E:\data\IMG\right_2019_02_23_20_34_40_814.jpg, 0, 1, 0, 12.6536
E:\data\IMG\center_2019_02_23_20_34_40_921.jpg, E:\data\IMG\left_2019_02_23_20_34_40_921.jpg, E:\data\IMG\right_2019_02_23_20_34_40_921.jpg, -0.134008, 1, 0, 13.74763
E:\data\IMG\center_2019_02_23_20_34_41_023.jpg, E:\data\IMG\left_2019_02_23_20_34_41_023.jpg, E:\data\IMG\right_2019_02_23_20_34_41_023.jpg, -0.437291, 1, 0, 14.74088
E:\data\IMG\center_2019_02_23_20_34_41_124.jpg, E:\data\IMG\left_2019_02_23_20_34_41_124.jpg, E:\data\IMG\right_2019_02_23_20_34_41_124.jpg, -0.4735954, 1, 0, 15.66087
E:\data\IMG\center_2019_02_23_20_34_41_224.jpg, E:\data\IMG\left_2019_02_23_20_34_41_224.jpg, E:\data\IMG\right_2019_02_23_20_34_41_224.jpg, -0.1647677, 1, 0, 16.80973
E:\data\IMG\center_2019_02_23_20_34_41_325.jpg, E:\data\IMG\left_2019_02_23_20_34_41_325.jpg, E:\data\IMG\right_2019_02_23_20_34_41_325.jpg, 0, 1, 0, 17.70312
E:\data\IMG\center_2019_02_23_20_34_41_425.jpg, E:\data\IMG\left_2019_02_23_20_34_41_425.jpg, E:\data\IMG\right_2019_02_23_20_34_41_425.jpg, 0, 1, 0, 18.87734
E:\data\IMG\center_2019_02_23_20_34_41_533.jpg, E:\data\IMG\left_2019_02_23_20_34_41_533.jpg, E:\data\IMG\right_2019_02_23_20_34_41_533.jpg, -0.3245026, 1, 0, 20.04365
E:\data\IMG\center_2019_02_23_20_34_41_637.jpg, E:\data\IMG\left_2019_02_23_20_34_41_637.jpg, E:\data\IMG\right_2019_02_23_20_34_41_637.jpg, -0.3068987, 1, 0, 20.87295
E:\data\IMG\center_2019_02_23_20_34_41_740.jpg, E:\data\IMG\left_2019_02_23_20_34_41_740.jpg, E:\data\IMG\right_2019_02_23_20_34_41_740.jpg, -0.0001835115, 1, 0, 21.93587
E:\data\IMG\center_2019_02_23_20_34_41_846.jpg, E:\data\IMG\left_2019_02_23_20_34_41_846.jpg, E:\data\IMG\right_2019_02_23_20_34_41_846.jpg, 0, 1, 0, 22.8764
E:\data\IMG\center_2019_02_23_20_34_41_949.jpg, E:\data\IMG\left_2019_02_23_20_34_41_949.jpg, E:\data\IMG\right_2019_02_23_20_34_41_949.jpg, -0.08424211, 1, 0, 23.87079
E:\data\IMG\center_2019_02_23_20_34_42_058.jpg, E:\data\IMG\left_2019_02_23_20_34_42_058.jpg, E:\data\IMG\right_2019_02_23_20_34_42_058.jpg, -0.435738, 1, 0, 24.92253
E:\data\IMG\center_2019_02_23_20_34_42_168.jpg, E:\data\IMG\left_2019_02_23_20_34_42_168.jpg, E:\data\IMG\right_2019_02_23_20_34_42_168.jpg, -0.4270352, 1, 0, 25.72617
E:\data\IMG\center_2019_02_23_20_34_42_276.jpg, E:\data\IMG\left_2019_02_23_20_34_42_276.jpg, E:\data\IMG\right_2019_02_23_20_34_42_276.jpg, -0.07431362, 1, 0, 26.87433
E:\data\IMG\center_2019_02_23_20_34_42_382.jpg, E:\data\IMG\left_2019_02_23_20_34_42_382.jpg, E:\data\IMG\right_2019_02_23_20_34_42_382.jpg, 0, 1, 0, 27.79472
E:\data\IMG\center_2019_02_23_20_34_42_490.jpg, E:\data\IMG\left_2019_02_23_20_34_42_490.jpg, E:\data\IMG\right_2019_02_23_20_34_42_490.jpg, 0, 1, 0, 28.72106
E:\data\IMG\center_2019_02_23_20_34_42_598.jpg, E:\data\IMG\left_2019_02_23_20_34_42_598.jpg, E:\data\IMG\right_2019_02_23_20_34_42_598.jpg, 0, 1, 0, 29.82293
E:\data\IMG\center_2019_02_23_20_34_42_707.jpg, E:\data\IMG\left_2019_02_23_20_34_42_707.jpg, E:\data\IMG\right_2019_02_23_20_34_42_707.jpg, -0.0789556, 1, 0, 30.18934
E:\data\IMG\center_2019_02_23_20_34_42_817.jpg, E:\data\IMG\left_2019_02_23_20_34_42_817.jpg, E:\data\IMG\right_2019_02_23_20_34_42_817.jpg, -0.4338883, 1, 0, 30.15237
E:\data\IMG\center_2019_02_23_20_34_42_918.jpg, E:\data\IMG\left_2019_02_23_20_34_42_918.jpg, E:\data\IMG\right_2019_02_23_20_34_42_918.jpg, -0.1308545, 1, 0, 30.19188
E:\data\IMG\center_2019_02_23_20_34_43_019.jpg, E:\data\IMG\left_2019_02_23_20_34_43_019.jpg, E:\data\IMG\right_2019_02_23_20_34_43_019.jpg, 0, 1, 0, 30.18933
E:\data\IMG\center_2019_02_23_20_34_43_127.jpg, E:\data\IMG\left_2019_02_23_20_34_43_127.jpg, E:\data\IMG\right_2019_02_23_20_34_43_127.jpg, 0, 1, 0, 30.19016
E:\data\IMG\center_2019_02_23_20_34_43_237.jpg, E:\data\IMG\left_2019_02_23_20_34_43_237.jpg, E:\data\IMG\right_2019_02_23_20_34_43_237.jpg, 0, 1, 0, 30.19031
E:\data\IMG\center_2019_02_23_20_34_43_340.jpg, E:\data\IMG\left_2019_02_23_20_34_43_340.jpg, E:\data\IMG\right_2019_02_23_20_34_43_340.jpg, 0, 1, 0, 30.18967
E:\data\IMG\center_2019_02_23_20_34_43_450.jpg, E:\data\IMG\left_2019_02_23_20_34_43_450.jpg, E:\data\IMG\right_2019_02_23_20_34_43_450.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_43_551.jpg, E:\data\IMG\left_2019_02_23_20_34_43_551.jpg, E:\data\IMG\right_2019_02_23_20_34_43_551.jpg, -0.2744863, 1, 0, 30.17171
E:\data\IMG\center_2019_02_23_20_34_43_655.jpg, E:\data\IMG\left_2019_02_23_20_34_43_655.jpg, E:\data\IMG\right_2019_02_23_20_34_43_655.jpg, -0.3337979, 1, 0, 30.1813
E:\data\IMG\center_2019_02_23_20_34_43_761.jpg, E:\data\IMG\left_2019_02_23_20_34_43_761.jpg, E:\data\IMG\right_2019_02_23_20_34_43_761.jpg, -0.01941522, 1, 0, 30.18822
E:\data\IMG\center_2019_02_23_20_34_43_863.jpg, E:\data\IMG\left_2019_02_23_20_34_43_863.jpg, E:\data\IMG\right_2019_02_23_20_34_43_863.jpg, 0, 1, 0, 30.18962
E:\data\IMG\center_2019_02_23_20_34_43_964.jpg, E:\data\IMG\left_2019_02_23_20_34_43_964.jpg, E:\data\IMG\right_2019_02_23_20_34_43_964.jpg, 0, 1, 0, 30.19027
E:\data\IMG\center_2019_02_23_20_34_44_068.jpg, E:\data\IMG\left_2019_02_23_20_34_44_068.jpg, E:\data\IMG\right_2019_02_23_20_34_44_068.jpg, 0, 1, 0, 30.19024
E:\data\IMG\center_2019_02_23_20_34_44_172.jpg, E:\data\IMG\left_2019_02_23_20_34_44_172.jpg, E:\data\IMG\right_2019_02_23_20_34_44_172.jpg, 0, 1, 0, 30.1906
E:\data\IMG\center_2019_02_23_20_34_44_274.jpg, E:\data\IMG\left_2019_02_23_20_34_44_274.jpg, E:\data\IMG\right_2019_02_23_20_34_44_274.jpg, 0, 1, 0, 30.18936
E:\data\IMG\center_2019_02_23_20_34_44_373.jpg, E:\data\IMG\left_2019_02_23_20_34_44_373.jpg, E:\data\IMG\right_2019_02_23_20_34_44_373.jpg, 0, 1, 0, 30.19057
E:\data\IMG\center_2019_02_23_20_34_44_477.jpg, E:\data\IMG\left_2019_02_23_20_34_44_477.jpg, E:\data\IMG\right_2019_02_23_20_34_44_477.jpg, 0, 1, 0, 30.19019
E:\data\IMG\center_2019_02_23_20_34_44_580.jpg, E:\data\IMG\left_2019_02_23_20_34_44_580.jpg, E:\data\IMG\right_2019_02_23_20_34_44_580.jpg, 0, 1, 0, 30.19031
E:\data\IMG\center_2019_02_23_20_34_44_683.jpg, E:\data\IMG\left_2019_02_23_20_34_44_683.jpg, E:\data\IMG\right_2019_02_23_20_34_44_683.jpg, -0.279663, 1, 0, 30.17126
E:\data\IMG\center_2019_02_23_20_34_44_788.jpg, E:\data\IMG\left_2019_02_23_20_34_44_788.jpg, E:\data\IMG\right_2019_02_23_20_34_44_788.jpg, -0.02930181, 1, 0, 30.19023
E:\data\IMG\center_2019_02_23_20_34_44_891.jpg, E:\data\IMG\left_2019_02_23_20_34_44_891.jpg, E:\data\IMG\right_2019_02_23_20_34_44_891.jpg, 0, 1, 0, 30.19023
E:\data\IMG\center_2019_02_23_20_34_44_994.jpg, E:\data\IMG\left_2019_02_23_20_34_44_994.jpg, E:\data\IMG\right_2019_02_23_20_34_44_994.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_45_096.jpg, E:\data\IMG\left_2019_02_23_20_34_45_096.jpg, E:\data\IMG\right_2019_02_23_20_34_45_096.jpg, 0, 1, 0, 30.19064
E:\data\IMG\center_2019_02_23_20_34_45_198.jpg, E:\data\IMG\left_2019_02_23_20_34_45_198.jpg, E:\data\IMG\right_2019_02_23_20_34_45_198.jpg, -0.1400138, 1, 0, 30.18525
E:\data\IMG\center_2019_02_23_20_34_45_300.jpg, E:\data\IMG\left_2019_02_23_20_34_45_300.jpg, E:\data\IMG\right_2019_02_23_20_34_45_300.jpg, -0.445509, 1, 0, 30.14854
E:\data\IMG\center_2019_02_23_20_34_45_408.jpg, E:\data\IMG\left_2019_02_23_20_34_45_408.jpg, E:\data\IMG\right_2019_02_23_20_34_45_408.jpg, -0.1482025, 1, 0, 30.19198
E:\data\IMG\center_2019_02_23_20_34_45_513.jpg, E:\data\IMG\left_2019_02_23_20_34_45_513.jpg, E:\data\IMG\right_2019_02_23_20_34_45_513.jpg, 0, 1, 0, 30.18939
E:\data\IMG\center_2019_02_23_20_34_45_616.jpg, E:\data\IMG\left_2019_02_23_20_34_45_616.jpg, E:\data\IMG\right_2019_02_23_20_34_45_616.jpg, 0, 1, 0, 30.19025
E:\data\IMG\center_2019_02_23_20_34_45_717.jpg, E:\data\IMG\left_2019_02_23_20_34_45_717.jpg, E:\data\IMG\right_2019_02_23_20_34_45_717.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_45_819.jpg, E:\data\IMG\left_2019_02_23_20_34_45_819.jpg, E:\data\IMG\right_2019_02_23_20_34_45_819.jpg, 0, 1, 0, 30.19025
E:\data\IMG\center_2019_02_23_20_34_45_921.jpg, E:\data\IMG\left_2019_02_23_20_34_45_921.jpg, E:\data\IMG\right_2019_02_23_20_34_45_921.jpg, -0.1123806, 1, 0, 30.18718
E:\data\IMG\center_2019_02_23_20_34_46_021.jpg, E:\data\IMG\left_2019_02_23_20_34_46_021.jpg, E:\data\IMG\right_2019_02_23_20_34_46_021.jpg, -0.4127376, 1, 0, 30.1538
E:\data\IMG\center_2019_02_23_20_34_46_122.jpg, E:\data\IMG\left_2019_02_23_20_34_46_122.jpg, E:\data\IMG\right_2019_02_23_20_34_46_122.jpg, -0.1387995, 1, 0, 30.1914
E:\data\IMG\center_2019_02_23_20_34_46_226.jpg, E:\data\IMG\left_2019_02_23_20_34_46_226.jpg, E:\data\IMG\right_2019_02_23_20_34_46_226.jpg, 0, 1, 0, 30.18945
E:\data\IMG\center_2019_02_23_20_34_46_328.jpg, E:\data\IMG\left_2019_02_23_20_34_46_328.jpg, E:\data\IMG\right_2019_02_23_20_34_46_328.jpg, 0, 1, 0, 30.1902
E:\data\IMG\center_2019_02_23_20_34_46_431.jpg, E:\data\IMG\left_2019_02_23_20_34_46_431.jpg, E:\data\IMG\right_2019_02_23_20_34_46_431.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_46_532.jpg, E:\data\IMG\left_2019_02_23_20_34_46_532.jpg, E:\data\IMG\right_2019_02_23_20_34_46_532.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_46_638.jpg, E:\data\IMG\left_2019_02_23_20_34_46_638.jpg, E:\data\IMG\right_2019_02_23_20_34_46_638.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_46_744.jpg, E:\data\IMG\left_2019_02_23_20_34_46_744.jpg, E:\data\IMG\right_2019_02_23_20_34_46_744.jpg, 0, 1, 0, 30.19023
E:\data\IMG\center_2019_02_23_20_34_46_848.jpg, E:\data\IMG\left_2019_02_23_20_34_46_848.jpg, E:\data\IMG\right_2019_02_23_20_34_46_848.jpg, -0.2872602, 1, 0, 30.16948
E:\data\IMG\center_2019_02_23_20_34_46_954.jpg, E:\data\IMG\left_2019_02_23_20_34_46_954.jpg, E:\data\IMG\right_2019_02_23_20_34_46_954.jpg, -0.349936, 1, 0, 30.18045
E:\data\IMG\center_2019_02_23_20_34_47_060.jpg, E:\data\IMG\left_2019_02_23_20_34_47_060.jpg, E:\data\IMG\right_2019_02_23_20_34_47_060.jpg, -0.03123875, 1, 0, 30.1883
E:\data\IMG\center_2019_02_23_20_34_47_168.jpg, E:\data\IMG\left_2019_02_23_20_34_47_168.jpg, E:\data\IMG\right_2019_02_23_20_34_47_168.jpg, 0, 1, 0, 30.18952
E:\data\IMG\center_2019_02_23_20_34_47_274.jpg, E:\data\IMG\left_2019_02_23_20_34_47_274.jpg, E:\data\IMG\right_2019_02_23_20_34_47_274.jpg, 0, 1, 0, 30.19026
E:\data\IMG\center_2019_02_23_20_34_47_382.jpg, E:\data\IMG\left_2019_02_23_20_34_47_382.jpg, E:\data\IMG\right_2019_02_23_20_34_47_382.jpg, 0, 1, 0, 30.19031
E:\data\IMG\center_2019_02_23_20_34_47_490.jpg, E:\data\IMG\left_2019_02_23_20_34_47_490.jpg, E:\data\IMG\right_2019_02_23_20_34_47_490.jpg, 0, 1, 0, 30.18982
E:\data\IMG\center_2019_02_23_20_34_47_592.jpg, E:\data\IMG\left_2019_02_23_20_34_47_592.jpg, E:\data\IMG\right_2019_02_23_20_34_47_592.jpg, 0, 1, 0, 30.19009
E:\data\IMG\center_2019_02_23_20_34_47_701.jpg, E:\data\IMG\left_2019_02_23_20_34_47_701.jpg, E:\data\IMG\right_2019_02_23_20_34_47_701.jpg, 0, 1, 0, 30.19028
E:\data\IMG\center_2019_02_23_20_34_47_810.jpg, E:\data\IMG\left_2019_02_23_20_34_47_810.jpg, E:\data\IMG\right_2019_02_23_20_34_47_810.jpg, 0, 1, 0, 30.19027
E:\data\IMG\center_2019_02_23_20_34_47_918.jpg, E:\data\IMG\left_2019_02_23_20_34_47_918.jpg, E:\data\IMG\right_2019_02_23_20_34_47_918.jpg, 0, 1, 0, 30.19084
E:\data\IMG\center_2019_02_23_20_34_48_025.jpg, E:\data\IMG\left_2019_02_23_20_34_48_025.jpg, E:\data\IMG\right_2019_02_23_20_34_48_025.jpg, 0, 1, 0, 30.19046
E:\data\IMG\center_2019_02_23_20_34_48_134.jpg, E:\data\IMG\left_2019_02_23_20_34_48_134.jpg, E:\data\IMG\right_2019_02_23_20_34_48_134.jpg, 0, 1, 0, 30.1904
E:\data\IMG\center_2019_02_23_20_34_48_238.jpg, E:\data\IMG\left_2019_02_23_20_34_48_238.jpg, E:\data\IMG\right_2019_02_23_20_34_48_238.jpg, 0, 1, 0, 30.1907
E:\data\IMG\center_2019_02_23_20_34_48_345.jpg, E:\data\IMG\left_2019_02_23_20_34_48_345.jpg, E:\data\IMG\right_2019_02_23_20_34_48_345.jpg, 0, 1, 0, 30.19033
E:\data\IMG\center_2019_02_23_20_34_48_449.jpg, E:\data\IMG\left_2019_02_23_20_34_48_449.jpg, E:\data\IMG\right_2019_02_23_20_34_48_449.jpg, -0.2813077, 1, 0, 30.1704
E:\data\IMG\center_2019_02_23_20_34_48_555.jpg, E:\data\IMG\left_2019_02_23_20_34_48_555.jpg, E:\data\IMG\right_2019_02_23_20_34_48_555.jpg, -0.29993, 1, 0, 30.18475
E:\data\IMG\center_2019_02_23_20_34_48_658.jpg, E:\data\IMG\left_2019_02_23_20_34_48_658.jpg, E:\data\IMG\right_2019_02_23_20_34_48_658.jpg, 0, 1, 0, 30.18728
E:\data\IMG\center_2019_02_23_20_34_48_763.jpg, E:\data\IMG\left_2019_02_23_20_34_48_763.jpg, E:\data\IMG\right_2019_02_23_20_34_48_763.jpg, 0, 1, 0, 30.18949
E:\data\IMG\center_2019_02_23_20_34_48_868.jpg, E:\data\IMG\left_2019_02_23_20_34_48_868.jpg, E:\data\IMG\right_2019_02_23_20_34_48_868.jpg, 0, 1, 0, 30.19101
E:\data\IMG\center_2019_02_23_20_34_48_973.jpg, E:\data\IMG\left_2019_02_23_20_34_48_973.jpg, E:\data\IMG\right_2019_02_23_20_34_48_973.jpg, 0, 1, 0, 30.19046
E:\data\IMG\center_2019_02_23_20_34_49_077.jpg, E:\data\IMG\left_2019_02_23_20_34_49_077.jpg, E:\data\IMG\right_2019_02_23_20_34_49_077.jpg, 0, 1, 0, 30.19027
E:\data\IMG\center_2019_02_23_20_34_49_181.jpg, E:\data\IMG\left_2019_02_23_20_34_49_181.jpg, E:\data\IMG\right_2019_02_23_20_34_49_181.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_49_287.jpg, E:\data\IMG\left_2019_02_23_20_34_49_287.jpg, E:\data\IMG\right_2019_02_23_20_34_49_287.jpg, 0, 1, 0, 30.19025
E:\data\IMG\center_2019_02_23_20_34_49_390.jpg, E:\data\IMG\left_2019_02_23_20_34_49_390.jpg, E:\data\IMG\right_2019_02_23_20_34_49_390.jpg, 0, 1, 0, 30.1903
E:\data\IMG\center_2019_02_23_20_34_49_494.jpg, E:\data\IMG\left_2019_02_23_20_34_49_494.jpg, E:\data\IMG\right_2019_02_23_20_34_49_494.jpg, -0.1391428, 1, 0, 30.18497
E:\data\IMG\center_2019_02_23_20_34_49_596.jpg, E:\data\IMG\left_2019_02_23_20_34_49_596.jpg, E:\data\IMG\right_2019_02_23_20_34_49_596.jpg, -0.3319368, 1, 0, 30.16774
E:\data\IMG\center_2019_02_23_20_34_49_701.jpg, E:\data\IMG\left_2019_02_23_20_34_49_701.jpg, E:\data\IMG\right_2019_02_23_20_34_49_701.jpg, -0.01945375, 1, 0, 30.18921
E:\data\IMG\center_2019_02_23_20_34_49_803.jpg, E:\data\IMG\left_2019_02_23_20_34_49_803.jpg, E:\data\IMG\right_2019_02_23_20_34_49_803.jpg, 0, 1, 0, 30.18955
E:\data\IMG\center_2019_02_23_20_34_49_907.jpg, E:\data\IMG\left_2019_02_23_20_34_49_907.jpg, E:\data\IMG\right_2019_02_23_20_34_49_907.jpg, 0, 1, 0, 30.19058
E:\data\IMG\center_2019_02_23_20_34_50_012.jpg, E:\data\IMG\left_2019_02_23_20_34_50_012.jpg, E:\data\IMG\right_2019_02_23_20_34_50_012.jpg, 0, 1, 0, 30.19026
E:\data\IMG\center_2019_02_23_20_34_50_113.jpg, E:\data\IMG\left_2019_02_23_20_34_50_113.jpg, E:\data\IMG\right_2019_02_23_20_34_50_113.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_50_214.jpg, E:\data\IMG\left_2019_02_23_20_34_50_214.jpg, E:\data\IMG\right_2019_02_23_20_34_50_214.jpg, 0, 1, 0, 30.19031
E:\data\IMG\center_2019_02_23_20_34_50_316.jpg, E:\data\IMG\left_2019_02_23_20_34_50_316.jpg, E:\data\IMG\right_2019_02_23_20_34_50_316.jpg, 0, 1, 0, 30.1903
E:\data\IMG\center_2019_02_23_20_34_50_419.jpg, E:\data\IMG\left_2019_02_23_20_34_50_419.jpg, E:\data\IMG\right_2019_02_23_20_34_50_419.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_50_525.jpg, E:\data\IMG\left_2019_02_23_20_34_50_525.jpg, E:\data\IMG\right_2019_02_23_20_34_50_525.jpg, -0.2909054, 1, 0, 30.16989
E:\data\IMG\center_2019_02_23_20_34_50_631.jpg, E:\data\IMG\left_2019_02_23_20_34_50_631.jpg, E:\data\IMG\right_2019_02_23_20_34_50_631.jpg, -0.03041643, 1, 0, 30.19034
E:\data\IMG\center_2019_02_23_20_34_50_737.jpg, E:\data\IMG\left_2019_02_23_20_34_50_737.jpg, E:\data\IMG\right_2019_02_23_20_34_50_737.jpg, 0, 1, 0, 30.19002
E:\data\IMG\center_2019_02_23_20_34_50_842.jpg, E:\data\IMG\left_2019_02_23_20_34_50_842.jpg, E:\data\IMG\right_2019_02_23_20_34_50_842.jpg, 0, 1, 0, 30.19026
E:\data\IMG\center_2019_02_23_20_34_50_947.jpg, E:\data\IMG\left_2019_02_23_20_34_50_947.jpg, E:\data\IMG\right_2019_02_23_20_34_50_947.jpg, 0, 1, 0, 30.19036
E:\data\IMG\center_2019_02_23_20_34_51_050.jpg, E:\data\IMG\left_2019_02_23_20_34_51_050.jpg, E:\data\IMG\right_2019_02_23_20_34_51_050.jpg, 0, 1, 0, 30.1903
E:\data\IMG\center_2019_02_23_20_34_51_152.jpg, E:\data\IMG\left_2019_02_23_20_34_51_152.jpg, E:\data\IMG\right_2019_02_23_20_34_51_152.jpg, -0.2802112, 1, 0, 30.17172
E:\data\IMG\center_2019_02_23_20_34_51_252.jpg, E:\data\IMG\left_2019_02_23_20_34_51_252.jpg, E:\data\IMG\right_2019_02_23_20_34_51_252.jpg, -0.03428019, 1, 0, 30.19053
E:\data\IMG\center_2019_02_23_20_34_51_354.jpg, E:\data\IMG\left_2019_02_23_20_34_51_354.jpg, E:\data\IMG\right_2019_02_23_20_34_51_354.jpg, 0, 1, 0, 30.1901
E:\data\IMG\center_2019_02_23_20_34_51_462.jpg, E:\data\IMG\left_2019_02_23_20_34_51_462.jpg, E:\data\IMG\right_2019_02_23_20_34_51_462.jpg, 0, 1, 0, 30.19028
E:\data\IMG\center_2019_02_23_20_34_51_563.jpg, E:\data\IMG\left_2019_02_23_20_34_51_563.jpg, E:\data\IMG\right_2019_02_23_20_34_51_563.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_51_665.jpg, E:\data\IMG\left_2019_02_23_20_34_51_665.jpg, E:\data\IMG\right_2019_02_23_20_34_51_665.jpg, 0, 1, 0, 30.1903
E:\data\IMG\center_2019_02_23_20_34_51_774.jpg, E:\data\IMG\left_2019_02_23_20_34_51_774.jpg, E:\data\IMG\right_2019_02_23_20_34_51_774.jpg, 0, 1, 0, 30.19043
E:\data\IMG\center_2019_02_23_20_34_51_875.jpg, E:\data\IMG\left_2019_02_23_20_34_51_875.jpg, E:\data\IMG\right_2019_02_23_20_34_51_875.jpg, 0, 1, 0, 30.19029
E:\data\IMG\center_2019_02_23_20_34_51_983.jpg, E:\data\IMG\left_2019_02_23_20_34_51_983.jpg, E:\data\IMG\right_2019_02_23_20_34_51_983.jpg, -0.2245708, 1, 0, 30.1769
E:\data\IMG\center_2019_02_23_20_34_52_083.jpg, E:\data\IMG\left_2019_02_23_20_34_52_083.jpg, E:\data\IMG\right_2019_02_23_20_34_52_083.jpg, 0, 1, 0, 30.18965
E:\data\IMG\center_2019_02_23_20_34_52_193.jpg, E:\data\IMG\left_2019_02_23_20_34_52_193.jpg, E:\data\IMG\right_2019_02_23_20_34_52_193.jpg, 0, 1, 0, 30.19024
E:\data\IMG\center_2019_02_23_20_34_52_300.jpg, E:\data\IMG\left_2019_02_23_20_34_52_300.jpg, E:\data\IMG\right_2019_02_23_20_34_52_300.jpg, 0, 1, 0, 30.19032
E:\data\IMG\center_2019_02_23_20_34_52_402.jpg, E:\data\IMG\left_2019_02_23_20_34_52_402.jpg, E:\data\IMG\right_2019_02_23_20_34_52_402.jpg, 0, 1, 0, 30.19031
